NUM_PASAJEROS;ANIO;MES;DIA;ZONA_FNC_GROUP_2;EsEscolar;EsFestivo
19530;2019;3;5;ENCOMIENDA USC-AYTO.SC;1;0
163;2019;3;5;CONVENIOS CABILDO-AYTOS.;1;0
98914;2019;3;5;CPI-CABILDO;1;0
599;2019;3;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
30319;2019;3;6;ENCOMIENDA USC-AYTO.SC;1;0
579;2019;3;6;CONVENIOS CABILDO-AYTOS.;1;0
101266;2019;3;6;CPI-CABILDO;1;0
2820;2019;3;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
30999;2019;3;7;ENCOMIENDA USC-AYTO.SC;1;0
620;2019;3;7;CONVENIOS CABILDO-AYTOS.;1;0
105769;2019;3;7;CPI-CABILDO;1;0
2788;2019;3;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31432;2019;3;8;ENCOMIENDA USC-AYTO.SC;1;0
107839;2019;3;8;CPI-CABILDO;1;0
2745;2019;3;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
645;2019;3;8;CONVENIOS CABILDO-AYTOS.;1;0
23934;2019;3;9;ENCOMIENDA USC-AYTO.SC;1;0
175;2019;3;9;CONVENIOS CABILDO-AYTOS.;1;0
103893;2019;3;9;CPI-CABILDO;1;0
838;2019;3;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
106;2019;3;10;CONVENIOS CABILDO-AYTOS.;1;0
15933;2019;3;10;ENCOMIENDA USC-AYTO.SC;1;0
519;2019;3;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
73474;2019;3;10;CPI-CABILDO;1;0
3506;2019;3;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35565;2019;3;11;ENCOMIENDA USC-AYTO.SC;1;0
739;2019;3;11;CONVENIOS CABILDO-AYTOS.;1;0
113365;2019;3;11;CPI-CABILDO;1;0
35662;2019;3;12;ENCOMIENDA USC-AYTO.SC;1;0
111489;2019;3;12;CPI-CABILDO;1;0
616;2019;3;12;CONVENIOS CABILDO-AYTOS.;1;0
3332;2019;3;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
111441;2019;3;13;CPI-CABILDO;1;0
35649;2019;3;13;ENCOMIENDA USC-AYTO.SC;1;0
3314;2019;3;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
687;2019;3;13;CONVENIOS CABILDO-AYTOS.;1;0
34875;2019;3;14;ENCOMIENDA USC-AYTO.SC;1;0
112646;2019;3;14;CPI-CABILDO;1;0
3267;2019;3;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
660;2019;3;14;CONVENIOS CABILDO-AYTOS.;1;0
3278;2019;3;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34969;2019;3;15;ENCOMIENDA USC-AYTO.SC;1;0
742;2019;3;15;CONVENIOS CABILDO-AYTOS.;1;0
113789;2019;3;15;CPI-CABILDO;1;0
75303;2019;3;16;CPI-CABILDO;1;0
1026;2019;3;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19938;2019;3;16;ENCOMIENDA USC-AYTO.SC;1;0
168;2019;3;16;CONVENIOS CABILDO-AYTOS.;1;0
635;2019;3;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
58836;2019;3;17;CPI-CABILDO;1;0
14473;2019;3;17;ENCOMIENDA USC-AYTO.SC;1;0
133;2019;3;17;CONVENIOS CABILDO-AYTOS.;1;0
110632;2019;3;18;CPI-CABILDO;1;0
35169;2019;3;18;ENCOMIENDA USC-AYTO.SC;1;0
3476;2019;3;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
735;2019;3;18;CONVENIOS CABILDO-AYTOS.;1;0
3387;2019;3;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
660;2019;3;19;CONVENIOS CABILDO-AYTOS.;1;0
34471;2019;3;19;ENCOMIENDA USC-AYTO.SC;1;0
110054;2019;3;19;CPI-CABILDO;1;0
3284;2019;3;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34902;2019;3;20;ENCOMIENDA USC-AYTO.SC;1;0
109510;2019;3;20;CPI-CABILDO;1;0
662;2019;3;20;CONVENIOS CABILDO-AYTOS.;1;0
3239;2019;3;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
110129;2019;3;21;CPI-CABILDO;1;0
33872;2019;3;21;ENCOMIENDA USC-AYTO.SC;1;0
690;2019;3;21;CONVENIOS CABILDO-AYTOS.;1;0
110385;2019;3;22;CPI-CABILDO;1;0
3109;2019;3;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33467;2019;3;22;ENCOMIENDA USC-AYTO.SC;1;0
673;2019;3;22;CONVENIOS CABILDO-AYTOS.;1;0
168;2019;3;23;CONVENIOS CABILDO-AYTOS.;1;0
74639;2019;3;23;CPI-CABILDO;1;0
941;2019;3;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18398;2019;3;23;ENCOMIENDA USC-AYTO.SC;1;0
58026;2019;3;24;CPI-CABILDO;1;0
608;2019;3;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
112;2019;3;24;CONVENIOS CABILDO-AYTOS.;1;0
12519;2019;3;24;ENCOMIENDA USC-AYTO.SC;1;0
32826;2019;3;25;ENCOMIENDA USC-AYTO.SC;1;0
98850;2019;3;25;CPI-CABILDO;1;0
3214;2019;3;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
633;2019;3;25;CONVENIOS CABILDO-AYTOS.;1;0
35682;2019;3;26;ENCOMIENDA USC-AYTO.SC;1;0
694;2019;3;26;CONVENIOS CABILDO-AYTOS.;1;0
3405;2019;3;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
109077;2019;3;26;CPI-CABILDO;1;0
3435;2019;3;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35467;2019;3;27;ENCOMIENDA USC-AYTO.SC;1;0
696;2019;3;27;CONVENIOS CABILDO-AYTOS.;1;0
107678;2019;3;27;CPI-CABILDO;1;0
35028;2019;3;28;ENCOMIENDA USC-AYTO.SC;1;0
107006;2019;3;28;CPI-CABILDO;1;0
3268;2019;3;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
643;2019;3;28;CONVENIOS CABILDO-AYTOS.;1;0
3018;2019;3;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31188;2019;3;29;ENCOMIENDA USC-AYTO.SC;1;0
592;2019;3;29;CONVENIOS CABILDO-AYTOS.;1;0
102143;2019;3;29;CPI-CABILDO;1;0
18551;2019;3;30;ENCOMIENDA USC-AYTO.SC;1;0
73779;2019;3;30;CPI-CABILDO;1;0
893;2019;3;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
160;2019;3;30;CONVENIOS CABILDO-AYTOS.;1;0
632;2019;3;31;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12804;2019;3;31;ENCOMIENDA USC-AYTO.SC;1;0
113;2019;3;31;CONVENIOS CABILDO-AYTOS.;1;0
54380;2019;3;31;CPI-CABILDO;1;0
104845;2019;4;1;CPI-CABILDO;1;0
3196;2019;4;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33771;2019;4;1;ENCOMIENDA USC-AYTO.SC;1;0
635;2019;4;1;CONVENIOS CABILDO-AYTOS.;1;0
95779;2019;4;2;CPI-CABILDO;1;0
3061;2019;4;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31661;2019;4;2;ENCOMIENDA USC-AYTO.SC;1;0
590;2019;4;2;CONVENIOS CABILDO-AYTOS.;1;0
104702;2019;4;3;CPI-CABILDO;1;0
34828;2019;4;3;ENCOMIENDA USC-AYTO.SC;1;0
3356;2019;4;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
657;2019;4;3;CONVENIOS CABILDO-AYTOS.;1;0
3135;2019;4;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
646;2019;4;4;CONVENIOS CABILDO-AYTOS.;1;0
33701;2019;4;4;ENCOMIENDA USC-AYTO.SC;1;0
103887;2019;4;4;CPI-CABILDO;1;0
3171;2019;4;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34320;2019;4;5;ENCOMIENDA USC-AYTO.SC;1;0
107909;2019;4;5;CPI-CABILDO;1;0
594;2019;4;5;CONVENIOS CABILDO-AYTOS.;1;0
858;2019;4;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
70257;2019;4;6;CPI-CABILDO;1;0
18207;2019;4;6;ENCOMIENDA USC-AYTO.SC;1;0
155;2019;4;6;CONVENIOS CABILDO-AYTOS.;1;0
54080;2019;4;7;CPI-CABILDO;1;0
602;2019;4;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
14191;2019;4;7;ENCOMIENDA USC-AYTO.SC;1;0
242;2019;4;7;CONVENIOS CABILDO-AYTOS.;1;0
668;2019;4;8;CONVENIOS CABILDO-AYTOS.;1;0
106154;2019;4;8;CPI-CABILDO;1;0
3244;2019;4;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35368;2019;4;8;ENCOMIENDA USC-AYTO.SC;1;0
105121;2019;4;9;CPI-CABILDO;1;0
3540;2019;4;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
631;2019;4;9;CONVENIOS CABILDO-AYTOS.;1;0
34644;2019;4;9;ENCOMIENDA USC-AYTO.SC;1;0
670;2019;4;10;CONVENIOS CABILDO-AYTOS.;1;0
36054;2019;4;10;ENCOMIENDA USC-AYTO.SC;1;0
108333;2019;4;10;CPI-CABILDO;1;0
4304;2019;4;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35052;2019;4;11;ENCOMIENDA USC-AYTO.SC;1;0
637;2019;4;11;CONVENIOS CABILDO-AYTOS.;1;0
104837;2019;4;11;CPI-CABILDO;1;0
3326;2019;4;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34403;2019;4;12;ENCOMIENDA USC-AYTO.SC;1;0
3471;2019;4;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
678;2019;4;12;CONVENIOS CABILDO-AYTOS.;1;0
106830;2019;4;12;CPI-CABILDO;1;0
18300;2019;4;13;ENCOMIENDA USC-AYTO.SC;1;0
68784;2019;4;13;CPI-CABILDO;1;0
156;2019;4;13;CONVENIOS CABILDO-AYTOS.;1;0
908;2019;4;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
14999;2019;4;14;ENCOMIENDA USC-AYTO.SC;1;0
639;2019;4;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
141;2019;4;14;CONVENIOS CABILDO-AYTOS.;1;0
56091;2019;4;14;CPI-CABILDO;1;0
32973;2019;4;15;ENCOMIENDA USC-AYTO.SC;1;0
609;2019;4;15;CONVENIOS CABILDO-AYTOS.;1;0
2799;2019;4;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
97038;2019;4;15;CPI-CABILDO;1;0
31988;2019;4;16;ENCOMIENDA USC-AYTO.SC;1;0
2623;2019;4;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
599;2019;4;16;CONVENIOS CABILDO-AYTOS.;1;0
95867;2019;4;16;CPI-CABILDO;1;0
92863;2019;4;17;CPI-CABILDO;1;0
2703;2019;4;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
29275;2019;4;17;ENCOMIENDA USC-AYTO.SC;1;0
557;2019;4;17;CONVENIOS CABILDO-AYTOS.;1;0
63044;2019;4;18;CPI-CABILDO;1;0
154;2019;4;18;CONVENIOS CABILDO-AYTOS.;1;0
628;2019;4;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
15286;2019;4;18;ENCOMIENDA USC-AYTO.SC;1;0
57328;2019;4;19;CPI-CABILDO;1;0
568;2019;4;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
11483;2019;4;19;ENCOMIENDA USC-AYTO.SC;1;0
176;2019;4;19;CONVENIOS CABILDO-AYTOS.;1;0
870;2019;4;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
15741;2019;4;20;ENCOMIENDA USC-AYTO.SC;1;0
180;2019;4;20;CONVENIOS CABILDO-AYTOS.;1;0
67761;2019;4;20;CPI-CABILDO;1;0
611;2019;4;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
13402;2019;4;21;ENCOMIENDA USC-AYTO.SC;1;0
52773;2019;4;21;CPI-CABILDO;1;0
111;2019;4;21;CONVENIOS CABILDO-AYTOS.;1;0
3210;2019;4;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
99947;2019;4;22;CPI-CABILDO;1;0
34216;2019;4;22;ENCOMIENDA USC-AYTO.SC;1;0
607;2019;4;22;CONVENIOS CABILDO-AYTOS.;1;0
99922;2019;4;23;CPI-CABILDO;1;0
3206;2019;4;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33756;2019;4;23;ENCOMIENDA USC-AYTO.SC;1;0
584;2019;4;23;CONVENIOS CABILDO-AYTOS.;1;0
641;2019;4;24;CONVENIOS CABILDO-AYTOS.;1;0
102178;2019;4;24;CPI-CABILDO;1;0
3102;2019;4;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34363;2019;4;24;ENCOMIENDA USC-AYTO.SC;1;0
105831;2019;4;25;CPI-CABILDO;1;0
3386;2019;4;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36365;2019;4;25;ENCOMIENDA USC-AYTO.SC;1;0
714;2019;4;25;CONVENIOS CABILDO-AYTOS.;1;0
679;2019;4;26;CONVENIOS CABILDO-AYTOS.;1;0
34252;2019;4;26;ENCOMIENDA USC-AYTO.SC;1;0
105325;2019;4;26;CPI-CABILDO;1;0
3191;2019;4;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18963;2019;4;27;ENCOMIENDA USC-AYTO.SC;1;0
207;2019;4;27;CONVENIOS CABILDO-AYTOS.;1;0
69039;2019;4;27;CPI-CABILDO;1;0
980;2019;4;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
391;2019;4;27;FUERA DEL SERVICIO REGULAR;1;0
15167;2019;4;28;ENCOMIENDA USC-AYTO.SC;1;0
618;2019;4;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
126;2019;4;28;CONVENIOS CABILDO-AYTOS.;1;0
54871;2019;4;28;CPI-CABILDO;1;0
35978;2019;4;29;ENCOMIENDA USC-AYTO.SC;1;0
103834;2019;4;29;CPI-CABILDO;1;0
709;2019;4;29;CONVENIOS CABILDO-AYTOS.;1;0
3414;2019;4;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
37628;2019;4;30;ENCOMIENDA USC-AYTO.SC;1;0
3501;2019;4;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
733;2019;4;30;CONVENIOS CABILDO-AYTOS.;1;0
107768;2019;4;30;CPI-CABILDO;1;0
15646;2019;5;1;ENCOMIENDA USC-AYTO.SC;1;0
161;2019;5;1;CONVENIOS CABILDO-AYTOS.;1;0
584;2019;5;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
57635;2019;5;1;CPI-CABILDO;1;0
33620;2019;5;2;ENCOMIENDA USC-AYTO.SC;1;0
3343;2019;5;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
104295;2019;5;2;CPI-CABILDO;1;0
699;2019;5;2;CONVENIOS CABILDO-AYTOS.;1;0
18718;2019;5;3;ENCOMIENDA USC-AYTO.SC;1;0
91860;2019;5;3;CPI-CABILDO;1;0
3188;2019;5;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
524;2019;5;3;CONVENIOS CABILDO-AYTOS.;1;0
72184;2019;5;4;CPI-CABILDO;1;0
881;2019;5;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
21247;2019;5;4;ENCOMIENDA USC-AYTO.SC;1;0
227;2019;5;4;CONVENIOS CABILDO-AYTOS.;1;0
56337;2019;5;5;CPI-CABILDO;1;0
519;2019;5;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
14248;2019;5;5;ENCOMIENDA USC-AYTO.SC;1;0
137;2019;5;5;CONVENIOS CABILDO-AYTOS.;1;0
3262;2019;5;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36174;2019;5;6;ENCOMIENDA USC-AYTO.SC;1;0
663;2019;5;6;CONVENIOS CABILDO-AYTOS.;1;0
105270;2019;5;6;CPI-CABILDO;1;0
35883;2019;5;7;ENCOMIENDA USC-AYTO.SC;1;0
3160;2019;5;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
105019;2019;5;7;CPI-CABILDO;1;0
646;2019;5;7;CONVENIOS CABILDO-AYTOS.;1;0
3345;2019;5;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
104891;2019;5;8;CPI-CABILDO;1;0
674;2019;5;8;CONVENIOS CABILDO-AYTOS.;1;0
35929;2019;5;8;ENCOMIENDA USC-AYTO.SC;1;0
104799;2019;5;9;CPI-CABILDO;1;0
3484;2019;5;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35947;2019;5;9;ENCOMIENDA USC-AYTO.SC;1;0
649;2019;5;9;CONVENIOS CABILDO-AYTOS.;1;0
3254;2019;5;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
687;2019;5;10;CONVENIOS CABILDO-AYTOS.;1;0
36348;2019;5;10;ENCOMIENDA USC-AYTO.SC;1;0
110183;2019;5;10;CPI-CABILDO;1;0
20294;2019;5;11;ENCOMIENDA USC-AYTO.SC;1;0
185;2019;5;11;CONVENIOS CABILDO-AYTOS.;1;0
72310;2019;5;11;CPI-CABILDO;1;0
950;2019;5;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
15071;2019;5;12;ENCOMIENDA USC-AYTO.SC;1;0
155;2019;5;12;CONVENIOS CABILDO-AYTOS.;1;0
54184;2019;5;12;CPI-CABILDO;1;0
722;2019;5;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
658;2019;5;13;CONVENIOS CABILDO-AYTOS.;1;0
36152;2019;5;13;ENCOMIENDA USC-AYTO.SC;1;0
105589;2019;5;13;CPI-CABILDO;1;0
3449;2019;5;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36178;2019;5;14;ENCOMIENDA USC-AYTO.SC;1;0
105592;2019;5;14;CPI-CABILDO;1;0
3383;2019;5;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
651;2019;5;14;CONVENIOS CABILDO-AYTOS.;1;0
36453;2019;5;15;ENCOMIENDA USC-AYTO.SC;1;0
105816;2019;5;15;CPI-CABILDO;1;0
3399;2019;5;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
655;2019;5;15;CONVENIOS CABILDO-AYTOS.;1;0
35986;2019;5;16;ENCOMIENDA USC-AYTO.SC;1;0
3359;2019;5;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
640;2019;5;16;CONVENIOS CABILDO-AYTOS.;1;0
105703;2019;5;16;CPI-CABILDO;1;0
34922;2019;5;17;ENCOMIENDA USC-AYTO.SC;1;0
628;2019;5;17;CONVENIOS CABILDO-AYTOS.;1;0
3193;2019;5;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
106165;2019;5;17;CPI-CABILDO;1;0
967;2019;5;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19610;2019;5;18;ENCOMIENDA USC-AYTO.SC;1;0
219;2019;5;18;CONVENIOS CABILDO-AYTOS.;1;0
69892;2019;5;18;CPI-CABILDO;1;0
12931;2019;5;19;ENCOMIENDA USC-AYTO.SC;1;0
53767;2019;5;19;CPI-CABILDO;1;0
890;2019;5;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
131;2019;5;19;CONVENIOS CABILDO-AYTOS.;1;0
103183;2019;5;20;CPI-CABILDO;1;0
3330;2019;5;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34924;2019;5;20;ENCOMIENDA USC-AYTO.SC;1;0
665;2019;5;20;CONVENIOS CABILDO-AYTOS.;1;0
34906;2019;5;21;ENCOMIENDA USC-AYTO.SC;1;0
103452;2019;5;21;CPI-CABILDO;1;0
3361;2019;5;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
630;2019;5;21;CONVENIOS CABILDO-AYTOS.;1;0
3239;2019;5;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35067;2019;5;22;ENCOMIENDA USC-AYTO.SC;1;0
611;2019;5;22;CONVENIOS CABILDO-AYTOS.;1;0
102399;2019;5;22;CPI-CABILDO;1;0
34733;2019;5;23;ENCOMIENDA USC-AYTO.SC;1;0
3285;2019;5;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
102219;2019;5;23;CPI-CABILDO;1;0
587;2019;5;23;CONVENIOS CABILDO-AYTOS.;1;0
3255;2019;5;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
103289;2019;5;24;CPI-CABILDO;1;0
642;2019;5;24;CONVENIOS CABILDO-AYTOS.;1;0
34468;2019;5;24;ENCOMIENDA USC-AYTO.SC;1;0
68138;2019;5;25;CPI-CABILDO;1;0
1049;2019;5;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19623;2019;5;25;ENCOMIENDA USC-AYTO.SC;1;0
207;2019;5;25;CONVENIOS CABILDO-AYTOS.;1;0
629;2019;5;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
163;2019;5;26;CONVENIOS CABILDO-AYTOS.;1;0
16495;2019;5;26;ENCOMIENDA USC-AYTO.SC;1;0
54370;2019;5;26;CPI-CABILDO;1;0
36517;2019;5;27;ENCOMIENDA USC-AYTO.SC;1;0
687;2019;5;27;CONVENIOS CABILDO-AYTOS.;1;0
101462;2019;5;27;CPI-CABILDO;1;0
3262;2019;5;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36529;2019;5;28;ENCOMIENDA USC-AYTO.SC;1;0
711;2019;5;28;CONVENIOS CABILDO-AYTOS.;1;0
104167;2019;5;28;CPI-CABILDO;1;0
3358;2019;5;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36966;2019;5;29;ENCOMIENDA USC-AYTO.SC;1;0
696;2019;5;29;CONVENIOS CABILDO-AYTOS.;1;0
104571;2019;5;29;CPI-CABILDO;1;0
3303;2019;5;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
16871;2019;5;30;ENCOMIENDA USC-AYTO.SC;1;0
169;2019;5;30;CONVENIOS CABILDO-AYTOS.;1;0
58371;2019;5;30;CPI-CABILDO;1;0
607;2019;5;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34665;2019;5;31;ENCOMIENDA USC-AYTO.SC;1;0
101524;2019;5;31;CPI-CABILDO;1;0
3024;2019;5;31;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
648;2019;5;31;CONVENIOS CABILDO-AYTOS.;1;0
20681;2019;6;1;ENCOMIENDA USC-AYTO.SC;1;0
214;2019;6;1;CONVENIOS CABILDO-AYTOS.;1;0
68760;2019;6;1;CPI-CABILDO;1;0
935;2019;6;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
150;2019;6;2;CONVENIOS CABILDO-AYTOS.;1;0
16740;2019;6;2;ENCOMIENDA USC-AYTO.SC;1;0
603;2019;6;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
54510;2019;6;2;CPI-CABILDO;1;0
3310;2019;6;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36563;2019;6;3;ENCOMIENDA USC-AYTO.SC;1;0
645;2019;6;3;CONVENIOS CABILDO-AYTOS.;1;0
103021;2019;6;3;CPI-CABILDO;1;0
36059;2019;6;4;ENCOMIENDA USC-AYTO.SC;1;0
102643;2019;6;4;CPI-CABILDO;1;0
626;2019;6;4;CONVENIOS CABILDO-AYTOS.;1;0
3269;2019;6;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
102971;2019;6;5;CPI-CABILDO;1;0
35540;2019;6;5;ENCOMIENDA USC-AYTO.SC;1;0
3262;2019;6;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
663;2019;6;5;CONVENIOS CABILDO-AYTOS.;1;0
34520;2019;6;6;ENCOMIENDA USC-AYTO.SC;1;0
104069;2019;6;6;CPI-CABILDO;1;0
3291;2019;6;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
605;2019;6;6;CONVENIOS CABILDO-AYTOS.;1;0
3094;2019;6;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34505;2019;6;7;ENCOMIENDA USC-AYTO.SC;1;0
653;2019;6;7;CONVENIOS CABILDO-AYTOS.;1;0
105758;2019;6;7;CPI-CABILDO;1;0
70208;2019;6;8;CPI-CABILDO;1;0
951;2019;6;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18245;2019;6;8;ENCOMIENDA USC-AYTO.SC;1;0
151;2019;6;8;CONVENIOS CABILDO-AYTOS.;1;0
754;2019;6;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
55313;2019;6;9;CPI-CABILDO;1;0
14230;2019;6;9;ENCOMIENDA USC-AYTO.SC;1;0
117;2019;6;9;CONVENIOS CABILDO-AYTOS.;1;0
105033;2019;6;10;CPI-CABILDO;1;0
3290;2019;6;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35838;2019;6;10;ENCOMIENDA USC-AYTO.SC;1;0
735;2019;6;10;CONVENIOS CABILDO-AYTOS.;1;0
3160;2019;6;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33849;2019;6;11;ENCOMIENDA USC-AYTO.SC;1;0
654;2019;6;11;CONVENIOS CABILDO-AYTOS.;1;0
102785;2019;6;11;CPI-CABILDO;1;0
2899;2019;6;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34091;2019;6;12;ENCOMIENDA USC-AYTO.SC;1;0
547;2019;6;12;CONVENIOS CABILDO-AYTOS.;1;0
102179;2019;6;12;CPI-CABILDO;1;0
34571;2019;6;13;ENCOMIENDA USC-AYTO.SC;1;0
602;2019;6;13;CONVENIOS CABILDO-AYTOS.;1;0
104162;2019;6;13;CPI-CABILDO;1;0
3088;2019;6;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33426;2019;6;14;ENCOMIENDA USC-AYTO.SC;1;0
649;2019;6;14;CONVENIOS CABILDO-AYTOS.;1;0
103818;2019;6;14;CPI-CABILDO;1;0
2957;2019;6;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
17711;2019;6;15;ENCOMIENDA USC-AYTO.SC;1;0
184;2019;6;15;CONVENIOS CABILDO-AYTOS.;1;0
69913;2019;6;15;CPI-CABILDO;1;0
914;2019;6;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
14830;2019;6;16;ENCOMIENDA USC-AYTO.SC;1;0
55802;2019;6;16;CPI-CABILDO;1;0
609;2019;6;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
116;2019;6;16;CONVENIOS CABILDO-AYTOS.;1;0
35277;2019;6;17;ENCOMIENDA USC-AYTO.SC;1;0
102636;2019;6;17;CPI-CABILDO;1;0
596;2019;6;17;CONVENIOS CABILDO-AYTOS.;1;0
3149;2019;6;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
630;2019;6;18;CONVENIOS CABILDO-AYTOS.;1;0
34200;2019;6;18;ENCOMIENDA USC-AYTO.SC;1;0
3030;2019;6;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
102327;2019;6;18;CPI-CABILDO;1;0
2908;2019;6;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35480;2019;6;19;ENCOMIENDA USC-AYTO.SC;1;0
645;2019;6;19;CONVENIOS CABILDO-AYTOS.;1;0
102224;2019;6;19;CPI-CABILDO;1;0
33857;2019;6;20;ENCOMIENDA USC-AYTO.SC;1;0
